date,time,temperature,comp_level_ft,datetime,wse,station
2024-03-19,06:09:08,14.658,1.1620734908136483,2024-03-19T06:09:08Z,11.152073490813649,Phelps
2024-03-19,06:24:08,14.614,1.1558398950131235,2024-03-19T06:24:08Z,11.145839895013124,Phelps
2024-03-19,06:39:08,14.557,1.1486220472440947,2024-03-19T06:39:08Z,11.138622047244095,Phelps
2024-03-19,06:54:08,14.512,1.1433727034120735,2024-03-19T06:54:08Z,11.133372703412073,Phelps
2024-03-19,07:09:08,14.466,1.1325459317585302,2024-03-19T07:09:08Z,11.12254593175853,Phelps
2024-03-19,07:24:08,14.412,1.1220472440944884,2024-03-19T07:24:08Z,11.112047244094489,Phelps
2024-03-19,07:39:08,14.361,1.1069553805774277,2024-03-19T07:39:08Z,11.096955380577429,Phelps
2024-03-19,07:54:08,14.311,1.097769028871391,2024-03-19T07:54:08Z,11.087769028871392,Phelps
2024-03-19,08:09:08,14.265,1.0961286089238846,2024-03-19T08:09:08Z,11.086128608923884,Phelps
2024-03-19,08:24:08,14.214,1.0813648293963256,2024-03-19T08:24:08Z,11.071364829396327,Phelps
2024-03-19,08:39:08,14.174,1.077755905511811,2024-03-19T08:39:08Z,11.067755905511811,Phelps
2024-03-19,08:54:08,14.129,1.0780839895013123,2024-03-19T08:54:08Z,11.068083989501313,Phelps
2024-03-19,09:09:08,14.074,1.0823490813648295,2024-03-19T09:09:08Z,11.07234908136483,Phelps
2024-03-19,09:24:08,14.037,1.070538057742782,2024-03-19T09:24:08Z,11.060538057742782,Phelps
2024-03-19,09:39:08,13.989,1.0688976377952755,2024-03-19T09:39:08Z,11.058897637795276,Phelps
2024-03-19,09:54:08,13.956,1.0702099737532809,2024-03-19T09:54:08Z,11.060209973753281,Phelps
2024-03-19,10:09:08,13.913,1.0600393700787403,2024-03-19T10:09:08Z,11.050039370078741,Phelps
2024-03-19,10:24:08,13.89,1.0528215223097113,2024-03-19T10:24:08Z,11.042821522309712,Phelps
2024-03-19,10:39:08,13.873,1.0485564304461943,2024-03-19T10:39:08Z,11.038556430446194,Phelps
2024-03-19,10:54:08,13.865,1.0587270341207349,2024-03-19T10:54:08Z,11.048727034120734,Phelps
2024-03-19,11:09:08,13.876,1.0498687664041995,2024-03-19T11:09:08Z,11.039868766404199,Phelps
2024-03-19,11:24:08,13.893,1.0423228346456692,2024-03-19T11:24:08Z,11.032322834645669,Phelps
2024-03-19,11:39:08,13.92,1.0436351706036746,2024-03-19T11:39:08Z,11.033635170603675,Phelps
2024-03-19,11:54:08,13.947,1.0370734908136483,2024-03-19T11:54:08Z,11.027073490813649,Phelps
2024-03-19,12:09:08,13.975,1.0301837270341208,2024-03-19T12:09:08Z,11.020183727034121,Phelps
2024-03-19,12:24:08,14.001,1.0223097112860893,2024-03-19T12:24:08Z,11.01230971128609,Phelps
2024-03-19,12:39:08,14.027,1.0160761154855642,2024-03-19T12:39:08Z,11.006076115485564,Phelps
2024-03-19,12:54:08,14.051,1.011482939632546,2024-03-19T12:54:08Z,11.001482939632545,Phelps
2024-03-19,13:09:08,14.074,1.0160761154855642,2024-03-19T13:09:08Z,11.006076115485564,Phelps
2024-03-19,13:24:08,14.096,1.0118110236220472,2024-03-19T13:24:08Z,11.001811023622047,Phelps
2024-03-19,13:39:08,14.118,1.0121391076115487,2024-03-19T13:39:08Z,11.00213910761155,Phelps
2024-03-19,13:54:08,14.14,1.0150918635170605,2024-03-19T13:54:08Z,11.00509186351706,Phelps
2024-03-19,14:09:08,14.164,1.0200131233595802,2024-03-19T14:09:08Z,11.010013123359581,Phelps
2024-03-19,14:24:08,14.188,1.0209973753280839,2024-03-19T14:24:08Z,11.010997375328085,Phelps
2024-03-19,14:39:08,14.219,1.0213254593175853,2024-03-19T14:39:08Z,11.011325459317586,Phelps
2024-03-19,14:54:08,14.251,1.0131233595800526,2024-03-19T14:54:08Z,11.003123359580053,Phelps
2024-03-19,15:09:08,14.286,1.0183727034120735,2024-03-19T15:09:08Z,11.008372703412073,Phelps
2024-03-19,15:24:08,14.325,1.0173884514435696,2024-03-19T15:24:08Z,11.00738845144357,Phelps
2024-03-19,15:39:08,14.367,1.022965879265092,2024-03-19T15:39:08Z,11.012965879265092,Phelps
2024-03-19,15:54:08,14.416,1.0269028871391077,2024-03-19T15:54:08Z,11.016902887139107,Phelps
2024-03-19,16:09:08,14.467,1.0278871391076116,2024-03-19T16:09:08Z,11.017887139107613,Phelps
2024-03-19,16:24:08,14.521,1.0328083989501313,2024-03-19T16:24:08Z,11.022808398950131,Phelps
2024-03-19,16:39:08,14.583,1.0393700787401576,2024-03-19T16:39:08Z,11.029370078740158,Phelps
2024-03-19,16:54:08,14.639,1.038713910761155,2024-03-19T16:54:08Z,11.028713910761155,Phelps
2024-03-19,17:09:08,14.698,1.0485564304461943,2024-03-19T17:09:08Z,11.038556430446194,Phelps
2024-03-19,17:24:08,14.755,1.0583989501312336,2024-03-19T17:24:08Z,11.048398950131233,Phelps
2024-03-19,17:39:08,14.817,1.0610236220472442,2024-03-19T17:39:08Z,11.051023622047245,Phelps
2024-03-19,17:54:08,14.879,1.0554461942257218,2024-03-19T17:54:08Z,11.045446194225722,Phelps
2024-03-19,18:09:08,14.939,1.0531496062992127,2024-03-19T18:09:08Z,11.043149606299213,Phelps
2024-03-19,18:24:08,14.996,1.036745406824147,2024-03-19T18:24:08Z,11.026745406824148,Phelps
2024-03-19,18:39:08,15.051,1.0374015748031495,2024-03-19T18:39:08Z,11.02740157480315,Phelps
2024-03-19,18:54:08,15.106,1.0511811023622049,2024-03-19T18:54:08Z,11.041181102362206,Phelps
2024-03-19,19:09:08,15.158,1.0531496062992127,2024-03-19T19:09:08Z,11.043149606299213,Phelps
2024-03-19,19:24:08,15.202,1.0561023622047245,2024-03-19T19:24:08Z,11.046102362204724,Phelps
2024-03-19,19:39:08,15.245,1.0613517060367454,2024-03-19T19:39:08Z,11.051351706036746,Phelps
2024-03-19,19:54:08,15.289,1.0610236220472442,2024-03-19T19:54:08Z,11.051023622047245,Phelps
2024-03-19,20:09:08,15.326,1.0580708661417324,2024-03-19T20:09:08Z,11.048070866141732,Phelps
2024-03-19,20:24:08,15.356,1.0531496062992127,2024-03-19T20:24:08Z,11.043149606299213,Phelps
2024-03-19,20:39:08,15.388,1.054461942257218,2024-03-19T20:39:08Z,11.044461942257218,Phelps
2024-03-19,20:54:08,15.412,1.0600393700787403,2024-03-19T20:54:08Z,11.050039370078741,Phelps
2024-03-19,21:09:08,15.435,1.0508530183727034,2024-03-19T21:09:08Z,11.040853018372704,Phelps
2024-03-19,21:24:08,15.451,1.0564304461942258,2024-03-19T21:24:08Z,11.046430446194226,Phelps
2024-03-19,21:39:08,15.464,1.0577427821522312,2024-03-19T21:39:08Z,11.04774278215223,Phelps
2024-03-19,21:54:08,15.474,1.055774278215223,2024-03-19T21:54:08Z,11.045774278215223,Phelps
2024-03-19,22:09:08,15.479,1.051509186351706,2024-03-19T22:09:08Z,11.041509186351707,Phelps
2024-03-19,22:24:08,15.484,1.0610236220472442,2024-03-19T22:24:08Z,11.051023622047245,Phelps
2024-03-19,22:39:08,15.493,1.054461942257218,2024-03-19T22:39:08Z,11.044461942257218,Phelps
2024-03-19,22:54:08,15.487,1.0531496062992127,2024-03-19T22:54:08Z,11.043149606299213,Phelps
2024-03-19,23:09:08,15.48,1.0469160104986877,2024-03-19T23:09:08Z,11.036916010498688,Phelps
2024-03-19,23:24:08,15.472,1.0456036745406825,2024-03-19T23:24:08Z,11.035603674540683,Phelps
2024-03-19,23:39:08,15.462,1.0390419947506562,2024-03-19T23:39:08Z,11.029041994750656,Phelps
2024-03-19,23:54:08,15.449,1.0383858267716535,2024-03-19T23:54:08Z,11.028385826771654,Phelps
2024-03-20,00:09:08,15.438,1.0364173228346458,2024-03-20T00:09:08Z,11.026417322834646,Phelps
2024-03-20,00:24:08,15.429,1.0416666666666667,2024-03-20T00:24:08Z,11.031666666666666,Phelps
2024-03-20,00:39:08,15.413,1.048228346456693,2024-03-20T00:39:08Z,11.038228346456693,Phelps
2024-03-20,00:54:08,15.393,1.0433070866141734,2024-03-20T00:54:08Z,11.033307086614174,Phelps
2024-03-20,01:09:08,15.372,1.038713910761155,2024-03-20T01:09:08Z,11.028713910761155,Phelps
2024-03-20,01:24:08,15.358,1.036745406824147,2024-03-20T01:24:08Z,11.026745406824148,Phelps
2024-03-20,01:39:08,15.336,1.0314960629921262,2024-03-20T01:39:08Z,11.021496062992126,Phelps
2024-03-20,01:54:08,15.315,1.0246062992125986,2024-03-20T01:54:08Z,11.014606299212598,Phelps
2024-03-20,02:09:08,15.295,1.0183727034120735,2024-03-20T02:09:08Z,11.008372703412073,Phelps
2024-03-20,02:24:08,15.273,1.0170603674540684,2024-03-20T02:24:08Z,11.007060367454068,Phelps
2024-03-20,02:39:08,15.253,1.0183727034120735,2024-03-20T02:39:08Z,11.008372703412073,Phelps
2024-03-20,02:54:08,15.228,1.0173884514435696,2024-03-20T02:54:08Z,11.00738845144357,Phelps
2024-03-20,03:09:08,15.206,1.0236220472440944,2024-03-20T03:09:08Z,11.013622047244095,Phelps
2024-03-20,03:24:08,15.184,1.0341207349081365,2024-03-20T03:24:08Z,11.024120734908136,Phelps
2024-03-20,03:39:08,15.159,1.0311679790026247,2024-03-20T03:39:08Z,11.021167979002625,Phelps
2024-03-20,03:54:08,15.134,1.0321522309711286,2024-03-20T03:54:08Z,11.022152230971129,Phelps
2024-03-20,04:09:08,15.107,1.0331364829396326,2024-03-20T04:09:08Z,11.023136482939632,Phelps
2024-03-20,04:24:08,15.079,1.041994750656168,2024-03-20T04:24:08Z,11.031994750656168,Phelps
2024-03-20,04:39:08,15.053,1.0479002624671916,2024-03-20T04:39:08Z,11.037900262467192,Phelps
2024-03-20,04:54:08,15.021,1.0597112860892388,2024-03-20T04:54:08Z,11.04971128608924,Phelps
2024-03-20,05:09:08,14.99,1.0718503937007875,2024-03-20T05:09:08Z,11.061850393700787,Phelps
2024-03-20,05:24:08,14.96,1.0813648293963256,2024-03-20T05:24:08Z,11.071364829396327,Phelps
2024-03-20,05:39:08,14.911,1.0770997375328084,2024-03-20T05:39:08Z,11.067099737532809,Phelps
2024-03-20,05:54:08,14.876,1.073490813648294,2024-03-20T05:54:08Z,11.063490813648293,Phelps
2024-03-20,06:09:08,14.837,1.079724409448819,2024-03-20T06:09:08Z,11.069724409448819,Phelps
2024-03-20,06:24:08,14.815,1.0708661417322836,2024-03-20T06:24:08Z,11.060866141732284,Phelps
2024-03-20,06:39:08,14.782,1.0688976377952755,2024-03-20T06:39:08Z,11.058897637795276,Phelps
2024-03-20,06:54:08,14.747,1.0846456692913387,2024-03-20T06:54:08Z,11.074645669291339,Phelps
2024-03-20,07:09:08,14.714,1.0803805774278215,2024-03-20T07:09:08Z,11.070380577427821,Phelps
2024-03-20,07:24:08,14.688,1.0725065616797902,2024-03-20T07:24:08Z,11.06250656167979,Phelps
2024-03-20,07:39:08,14.665,1.0767716535433072,2024-03-20T07:39:08Z,11.066771653543308,Phelps
2024-03-20,07:54:08,14.642,1.0666010498687664,2024-03-20T07:54:08Z,11.056601049868767,Phelps
2024-03-20,08:09:08,14.623,1.0685695538057742,2024-03-20T08:09:08Z,11.058569553805775,Phelps
2024-03-20,08:24:08,14.602,1.0590551181102361,2024-03-20T08:24:08Z,11.049055118110235,Phelps
2024-03-20,08:39:08,14.585,1.0469160104986877,2024-03-20T08:39:08Z,11.036916010498688,Phelps
2024-03-20,08:54:08,14.568,1.0459317585301837,2024-03-20T08:54:08Z,11.035931758530184,Phelps
2024-03-20,09:09:08,14.556,1.0488845144356955,2024-03-20T09:09:08Z,11.038884514435695,Phelps
2024-03-20,09:24:08,14.542,1.047244094488189,2024-03-20T09:24:08Z,11.037244094488189,Phelps
2024-03-20,09:39:08,14.536,1.0436351706036746,2024-03-20T09:39:08Z,11.033635170603675,Phelps
2024-03-20,09:54:08,14.524,1.0479002624671916,2024-03-20T09:54:08Z,11.037900262467192,Phelps
2024-03-20,10:09:08,14.513,1.053477690288714,2024-03-20T10:09:08Z,11.043477690288714,Phelps
2024-03-20,10:24:08,14.509,1.0574146981627297,2024-03-20T10:24:08Z,11.04741469816273,Phelps
2024-03-20,10:39:08,14.508,1.0518372703412073,2024-03-20T10:39:08Z,11.041837270341208,Phelps
2024-03-20,10:54:08,14.507,1.0492125984251968,2024-03-20T10:54:08Z,11.039212598425197,Phelps
2024-03-20,11:09:08,14.508,1.0459317585301837,2024-03-20T11:09:08Z,11.035931758530184,Phelps
2024-03-20,11:24:08,14.504,1.0403543307086613,2024-03-20T11:24:08Z,11.030354330708661,Phelps
2024-03-20,11:39:08,14.509,1.0390419947506562,2024-03-20T11:39:08Z,11.029041994750656,Phelps
2024-03-20,11:54:08,14.517,1.0278871391076116,2024-03-20T11:54:08Z,11.017887139107613,Phelps
2024-03-20,12:09:08,14.524,1.0360892388451444,2024-03-20T12:09:08Z,11.026089238845145,Phelps
2024-03-20,12:24:08,14.529,1.036745406824147,2024-03-20T12:24:08Z,11.026745406824148,Phelps
2024-03-20,12:39:08,14.535,1.0246062992125986,2024-03-20T12:39:08Z,11.014606299212598,Phelps
2024-03-20,12:54:08,14.541,1.0269028871391077,2024-03-20T12:54:08Z,11.016902887139107,Phelps
2024-03-20,13:09:08,14.543,1.0183727034120735,2024-03-20T13:09:08Z,11.008372703412073,Phelps
2024-03-20,13:24:08,14.546,1.0239501312335957,2024-03-20T13:24:08Z,11.013950131233596,Phelps
2024-03-20,13:39:08,14.549,1.022965879265092,2024-03-20T13:39:08Z,11.012965879265092,Phelps
2024-03-20,13:54:08,14.553,1.0065616797900263,2024-03-20T13:54:08Z,10.996561679790027,Phelps
2024-03-20,14:09:08,14.559,1.0003280839895015,2024-03-20T14:09:08Z,10.990328083989501,Phelps
2024-03-20,14:24:08,14.567,1.0091863517060367,2024-03-20T14:24:08Z,10.999186351706037,Phelps
2024-03-20,14:39:08,14.575,1.0101706036745408,2024-03-20T14:39:08Z,11.00017060367454,Phelps
2024-03-20,14:54:08,14.588,1.0193569553805775,2024-03-20T14:54:08Z,11.009356955380579,Phelps
2024-03-20,15:09:08,14.602,1.0364173228346458,2024-03-20T15:09:08Z,11.026417322834646,Phelps
2024-03-20,15:24:08,14.618,1.0347769028871392,2024-03-20T15:24:08Z,11.02477690288714,Phelps
2024-03-20,15:39:08,14.635,1.0396981627296589,2024-03-20T15:39:08Z,11.029698162729659,Phelps
2024-03-20,15:54:08,14.656,1.0383858267716535,2024-03-20T15:54:08Z,11.028385826771654,Phelps
2024-03-20,16:09:08,14.677,1.037729658792651,2024-03-20T16:09:08Z,11.027729658792651,Phelps
2024-03-20,16:24:08,14.704,1.0311679790026247,2024-03-20T16:24:08Z,11.021167979002625,Phelps
2024-03-20,16:39:08,14.733,1.0298556430446195,2024-03-20T16:39:08Z,11.01985564304462,Phelps
2024-03-20,16:54:08,14.762,1.0370734908136483,2024-03-20T16:54:08Z,11.027073490813649,Phelps
2024-03-20,17:09:08,14.798,1.0449475065616798,2024-03-20T17:09:08Z,11.03494750656168,Phelps
2024-03-20,17:24:08,14.832,1.0580708661417324,2024-03-20T17:24:08Z,11.048070866141732,Phelps
2024-03-20,17:39:08,14.867,1.0606955380577427,2024-03-20T17:39:08Z,11.050695538057743,Phelps
2024-03-20,17:54:08,14.904,1.0656167979002624,2024-03-20T17:54:08Z,11.055616797900262,Phelps
2024-03-20,18:09:08,14.942,1.062007874015748,2024-03-20T18:09:08Z,11.052007874015748,Phelps
2024-03-20,18:24:08,14.982,1.055774278215223,2024-03-20T18:24:08Z,11.045774278215223,Phelps
2024-03-20,18:39:08,15.02,1.0623359580052494,2024-03-20T18:39:08Z,11.05233595800525,Phelps
2024-03-20,18:54:08,15.06,1.0587270341207349,2024-03-20T18:54:08Z,11.048727034120734,Phelps
2024-03-20,19:09:08,15.1,1.0505249343832022,2024-03-20T19:09:08Z,11.040524934383203,Phelps
2024-03-20,19:24:08,15.139,1.0613517060367454,2024-03-20T19:24:08Z,11.051351706036746,Phelps
2024-03-20,19:39:08,15.179,1.0574146981627297,2024-03-20T19:39:08Z,11.04741469816273,Phelps
2024-03-20,19:54:08,15.215,1.0593832020997376,2024-03-20T19:54:08Z,11.049383202099738,Phelps
2024-03-20,20:09:08,15.251,1.0580708661417324,2024-03-20T20:09:08Z,11.048070866141732,Phelps
2024-03-20,20:24:08,15.287,1.0633202099737533,2024-03-20T20:24:08Z,11.053320209973753,Phelps
2024-03-20,20:39:08,15.315,1.0695538057742784,2024-03-20T20:39:08Z,11.059553805774279,Phelps
2024-03-20,20:54:08,15.339,1.0583989501312336,2024-03-20T20:54:08Z,11.048398950131233,Phelps
2024-03-20,21:09:08,15.365,1.0587270341207349,2024-03-20T21:09:08Z,11.048727034120734,Phelps
2024-03-20,21:24:08,15.387,1.0590551181102361,2024-03-20T21:24:08Z,11.049055118110235,Phelps
2024-03-20,21:39:08,15.402,1.0547900262467191,2024-03-20T21:39:08Z,11.04479002624672,Phelps
2024-03-20,21:54:08,15.418,1.0433070866141734,2024-03-20T21:54:08Z,11.033307086614174,Phelps
2024-03-20,22:09:08,15.431,1.0360892388451444,2024-03-20T22:09:08Z,11.026089238845145,Phelps
2024-03-20,22:24:08,15.45,1.0488845144356955,2024-03-20T22:24:08Z,11.038884514435695,Phelps
2024-03-20,22:39:08,15.453,1.0492125984251968,2024-03-20T22:39:08Z,11.039212598425197,Phelps
2024-03-20,22:54:08,15.454,1.05249343832021,2024-03-20T22:54:08Z,11.04249343832021,Phelps
2024-03-20,23:09:08,15.453,1.06496062992126,2024-03-20T23:09:08Z,11.05496062992126,Phelps
2024-03-20,23:24:08,15.452,1.056758530183727,2024-03-20T23:24:08Z,11.046758530183727,Phelps
2024-03-20,23:39:08,15.452,1.067257217847769,2024-03-20T23:39:08Z,11.05725721784777,Phelps
2024-03-20,23:54:08,15.448,1.030511811023622,2024-03-20T23:54:08Z,11.020511811023622,Phelps
2024-03-21,00:09:08,15.44,1.0449475065616798,2024-03-21T00:09:08Z,11.03494750656168,Phelps
2024-03-21,00:24:08,15.434,1.0511811023622049,2024-03-21T00:24:08Z,11.041181102362206,Phelps
2024-03-21,00:39:08,15.425,1.048228346456693,2024-03-21T00:39:08Z,11.038228346456693,Phelps
2024-03-21,00:54:08,15.42,1.0511811023622049,2024-03-21T00:54:08Z,11.041181102362206,Phelps
2024-03-21,01:09:08,15.408,1.0616797900262467,2024-03-21T01:09:08Z,11.051679790026247,Phelps
2024-03-21,01:24:08,15.396,1.056758530183727,2024-03-21T01:24:08Z,11.046758530183727,Phelps
2024-03-21,01:39:08,15.384,1.0521653543307086,2024-03-21T01:39:08Z,11.04216535433071,Phelps
2024-03-21,01:54:08,15.368,1.0410104986876643,2024-03-21T01:54:08Z,11.031010498687664,Phelps
2024-03-21,02:09:08,15.36,1.045275590551181,2024-03-21T02:09:08Z,11.035275590551182,Phelps
2024-03-21,02:24:08,15.342,1.0406824146981628,2024-03-21T02:24:08Z,11.030682414698163,Phelps
2024-03-21,02:39:08,15.323,1.0390419947506562,2024-03-21T02:39:08Z,11.029041994750656,Phelps
2024-03-21,02:54:08,15.307,1.038713910761155,2024-03-21T02:54:08Z,11.028713910761155,Phelps
2024-03-21,03:09:08,15.29,1.0465879265091864,2024-03-21T03:09:08Z,11.036587926509187,Phelps
2024-03-21,03:24:08,15.269,1.0541338582677164,2024-03-21T03:24:08Z,11.044133858267717,Phelps
2024-03-21,03:39:08,15.248,1.0551181102362206,2024-03-21T03:39:08Z,11.04511811023622,Phelps
2024-03-21,03:54:08,15.226,1.0587270341207349,2024-03-21T03:54:08Z,11.048727034120734,Phelps
2024-03-21,04:09:08,15.199,1.0551181102362206,2024-03-21T04:09:08Z,11.04511811023622,Phelps
2024-03-21,04:24:08,15.165,1.0564304461942258,2024-03-21T04:24:08Z,11.046430446194226,Phelps
2024-03-21,04:39:08,15.131,1.054461942257218,2024-03-21T04:39:08Z,11.044461942257218,Phelps
2024-03-21,04:54:08,15.097,1.0570866141732282,2024-03-21T04:54:08Z,11.047086614173228,Phelps
2024-03-21,05:09:08,15.064,1.0646325459317585,2024-03-21T05:09:08Z,11.054632545931758,Phelps
2024-03-21,05:24:08,15.028,1.0652887139107612,2024-03-21T05:24:08Z,11.05528871391076,Phelps
2024-03-21,05:39:08,14.994,1.062992125984252,2024-03-21T05:39:08Z,11.052992125984252,Phelps
2024-03-21,05:54:08,14.954,1.0633202099737533,2024-03-21T05:54:08Z,11.053320209973753,Phelps
2024-03-21,06:09:08,14.918,1.0659448818897639,2024-03-21T06:09:08Z,11.055944881889765,Phelps
2024-03-21,06:24:08,14.883,1.0725065616797902,2024-03-21T06:24:08Z,11.06250656167979,Phelps
2024-03-21,06:39:08,14.845,1.069225721784777,2024-03-21T06:39:08Z,11.059225721784777,Phelps
2024-03-21,06:54:08,14.809,1.0810367454068242,2024-03-21T06:54:08Z,11.071036745406824,Phelps
2024-03-21,07:09:08,14.769,1.083005249343832,2024-03-21T07:09:08Z,11.073005249343833,Phelps
2024-03-21,07:24:08,14.732,1.0790682414698163,2024-03-21T07:24:08Z,11.069068241469816,Phelps
2024-03-21,07:39:08,14.693,1.0793963254593177,2024-03-21T07:39:08Z,11.069396325459318,Phelps
2024-03-21,07:54:08,14.66,1.080708661417323,2024-03-21T07:54:08Z,11.070708661417322,Phelps
2024-03-21,08:09:08,14.627,1.0754593175853018,2024-03-21T08:09:08Z,11.065459317585303,Phelps
2024-03-21,08:24:08,14.601,1.0669291338582678,2024-03-21T08:24:08Z,11.056929133858269,Phelps
2024-03-21,08:39:08,14.575,1.0639763779527558,2024-03-21T08:39:08Z,11.053976377952756,Phelps
2024-03-21,08:54:08,14.555,1.0613517060367454,2024-03-21T08:54:08Z,11.051351706036746,Phelps
2024-03-21,09:09:08,14.539,1.0633202099737533,2024-03-21T09:09:08Z,11.053320209973753,Phelps
2024-03-21,09:24:08,14.522,1.0600393700787403,2024-03-21T09:24:08Z,11.050039370078741,Phelps
2024-03-21,09:39:08,14.511,1.0570866141732282,2024-03-21T09:39:08Z,11.047086614173228,Phelps
2024-03-21,09:54:08,14.504,1.054461942257218,2024-03-21T09:54:08Z,11.044461942257218,Phelps
2024-03-21,10:09:08,14.498,1.0528215223097113,2024-03-21T10:09:08Z,11.042821522309712,Phelps
2024-03-21,10:24:08,14.498,1.0492125984251968,2024-03-21T10:24:08Z,11.039212598425197,Phelps
2024-03-21,10:39:08,14.496,1.0508530183727034,2024-03-21T10:39:08Z,11.040853018372704,Phelps
2024-03-21,10:54:08,14.502,1.054461942257218,2024-03-21T10:54:08Z,11.044461942257218,Phelps
2024-03-21,11:09:08,14.51,1.056758530183727,2024-03-21T11:09:08Z,11.046758530183727,Phelps
2024-03-21,11:24:08,14.523,1.0416666666666667,2024-03-21T11:24:08Z,11.031666666666666,Phelps
2024-03-21,11:39:08,14.534,1.0311679790026247,2024-03-21T11:39:08Z,11.021167979002625,Phelps
2024-03-21,11:54:08,14.545,1.0265748031496065,2024-03-21T11:54:08Z,11.016574803149606,Phelps
2024-03-21,12:09:08,14.554,1.0209973753280839,2024-03-21T12:09:08Z,11.010997375328085,Phelps
2024-03-21,12:24:08,14.568,1.013779527559055,2024-03-21T12:24:08Z,11.003779527559056,Phelps
2024-03-21,12:39:08,14.576,1.0180446194225723,2024-03-21T12:39:08Z,11.008044619422572,Phelps
2024-03-21,12:54:08,14.587,1.0295275590551183,2024-03-21T12:54:08Z,11.019527559055119,Phelps
2024-03-21,13:09:08,14.598,1.0173884514435696,2024-03-21T13:09:08Z,11.00738845144357,Phelps
2024-03-21,13:24:08,14.608,1.0291994750656168,2024-03-21T13:24:08Z,11.019199475065617,Phelps
2024-03-21,13:39:08,14.617,1.0226377952755905,2024-03-21T13:39:08Z,11.012637795275591,Phelps
2024-03-21,13:54:08,14.631,1.019685039370079,2024-03-21T13:54:08Z,11.00968503937008,Phelps
2024-03-21,14:09:08,14.644,1.0118110236220472,2024-03-21T14:09:08Z,11.001811023622047,Phelps
2024-03-21,14:24:08,14.663,1.0154199475065617,2024-03-21T14:24:08Z,11.005419947506562,Phelps
2024-03-21,14:39:08,14.682,1.0111548556430445,2024-03-21T14:39:08Z,11.001154855643044,Phelps
2024-03-21,14:54:08,14.706,1.0101706036745408,2024-03-21T14:54:08Z,11.00017060367454,Phelps
2024-03-21,15:09:08,14.733,1.0150918635170605,2024-03-21T15:09:08Z,11.00509186351706,Phelps
2024-03-21,15:24:08,14.764,1.022965879265092,2024-03-21T15:24:08Z,11.012965879265092,Phelps
2024-03-21,15:39:08,14.795,1.0246062992125986,2024-03-21T15:39:08Z,11.014606299212598,Phelps
2024-03-21,15:54:08,14.829,1.022965879265092,2024-03-21T15:54:08Z,11.012965879265092,Phelps
2024-03-21,16:09:08,14.866,1.025262467191601,2024-03-21T16:09:08Z,11.0152624671916,Phelps
2024-03-21,16:24:08,14.906,1.0213254593175853,2024-03-21T16:24:08Z,11.011325459317586,Phelps
2024-03-21,16:39:08,14.949,1.022965879265092,2024-03-21T16:39:08Z,11.012965879265092,Phelps
2024-03-21,16:54:08,14.99,1.0318241469816274,2024-03-21T16:54:08Z,11.021824146981627,Phelps
2024-03-21,17:09:08,15.036,1.0374015748031495,2024-03-21T17:09:08Z,11.02740157480315,Phelps
2024-03-21,17:24:08,15.084,1.0390419947506562,2024-03-21T17:24:08Z,11.029041994750656,Phelps
2024-03-21,17:39:08,15.13,1.048228346456693,2024-03-21T17:39:08Z,11.038228346456693,Phelps
2024-03-21,17:54:08,15.194,1.0393700787401576,2024-03-21T17:54:08Z,11.029370078740158,Phelps
2024-03-21,18:09:08,15.24,1.037729658792651,2024-03-21T18:09:08Z,11.027729658792651,Phelps
2024-03-21,18:24:08,15.288,1.0314960629921262,2024-03-21T18:24:08Z,11.021496062992126,Phelps
2024-03-21,18:39:08,15.331,1.0298556430446195,2024-03-21T18:39:08Z,11.01985564304462,Phelps
2024-03-21,18:54:08,15.372,1.019028871391076,2024-03-21T18:54:08Z,11.009028871391076,Phelps
2024-03-21,19:09:08,15.416,1.026246719160105,2024-03-21T19:09:08Z,11.016246719160105,Phelps
2024-03-21,19:24:08,15.46,1.0318241469816274,2024-03-21T19:24:08Z,11.021824146981627,Phelps
2024-03-21,19:39:08,15.5,1.0436351706036746,2024-03-21T19:39:08Z,11.033635170603675,Phelps
2024-03-21,19:54:08,15.539,1.0597112860892388,2024-03-21T19:54:08Z,11.04971128608924,Phelps
2024-03-21,20:09:08,15.573,1.0741469816272966,2024-03-21T20:09:08Z,11.064146981627296,Phelps
2024-03-21,20:24:08,15.605,1.071522309711286,2024-03-21T20:24:08Z,11.061522309711286,Phelps
2024-03-21,20:39:08,15.632,1.0711942257217848,2024-03-21T20:39:08Z,11.061194225721785,Phelps
2024-03-21,20:54:08,15.659,1.0564304461942258,2024-03-21T20:54:08Z,11.046430446194226,Phelps
2024-03-21,21:09:08,15.677,1.0416666666666667,2024-03-21T21:09:08Z,11.031666666666666,Phelps
2024-03-21,21:24:08,15.689,1.0370734908136483,2024-03-21T21:24:08Z,11.027073490813649,Phelps
2024-03-21,21:39:08,15.703,1.0321522309711286,2024-03-21T21:39:08Z,11.022152230971129,Phelps
2024-03-21,21:54:08,15.711,1.0390419947506562,2024-03-21T21:54:08Z,11.029041994750656,Phelps
2024-03-21,22:09:08,15.714,1.0383858267716535,2024-03-21T22:09:08Z,11.028385826771654,Phelps
2024-03-21,22:24:08,15.717,1.051509186351706,2024-03-21T22:24:08Z,11.041509186351707,Phelps
2024-03-21,22:39:08,15.716,1.0633202099737533,2024-03-21T22:39:08Z,11.053320209973753,Phelps
